historical_period_facet_id,person_id,default_name,birth_year,death_year,birth_approx,death_approx,historical_period_id,historical_period_name
13214,13615,"Tamdrin Wangmo",1787,NULL,0,0,73,"19th Century"
13252,3877,"Longdol Lama Ngawang Lobzang",1719,1794,0,0,73,"19th Century"
13332,9593,"Kunzang Pelden",1862,1943,0,0,73,"19th Century"
13346,3296,"Gendun Tendzin Gyatso",1852,1912,0,0,73,"19th Century"
13367,4141,"Trinle Gyatso",1856,1875,0,0,73,"19th Century"
13376,13560,"Lhagyari Tri Songwanggyel",NULL,NULL,0,0,73,"19th Century"
13453,8538,"Lerab Lingpa",1856,1926,0,0,73,"19th Century"
13472,13072,"Gara Lama Sonam Rabten",1865,1936,0,0,73,"19th Century"
13517,10315,"Jampa Jungne",1856,1922,0,0,73,"19th Century"
13641,2787,"Jamyang Khyenrab Gyatso",1849,1944,0,0,73,"19th Century"
13845,4622,"Jigme Ngotsar Gyatso",1750,NULL,0,0,73,"19th Century"
13921,7879,"Jamyang Tenpai Nyima",1860,1925,0,0,73,"19th Century"
14083,13098,"Ngawang Pelden Gyeltsen Chokyi Wangchuk",1796,1860,0,0,73,"19th Century"
14085,13099,"Ngawang Tenpai Jungne Trinle Chokyi Gyeltsen",1861,1914,0,0,73,"19th Century"
14103,10617,"Rigpai Reltri",1830,1896,0,0,73,"19th Century"
14107,4659,"Sengdruk Pema Tashi",NULL,NULL,0,0,73,"19th Century"
14135,6353,"Konchok Damcho Gyatso",1824,NULL,0,0,73,"19th Century"
14150,4631,"Ngulchu Dharmabhadra",1772,1851,0,0,73,"19th Century"
14157,29,"Lobzang Tendzin Chokyi Wangchuk",1918,1976,0,0,73,"19th Century"
14159,13143,"Orgyen Tenpai Nyinje",1875,1905,0,0,73,"19th Century"
14165,8625,"Drime Wosel Lingpa",NULL,NULL,0,0,73,"19th Century"
14168,4987,"Jigme Choying Wosel",1825,1897,1,1,73,"19th Century"
14177,5078,"Gyurme Wosel",1890,1920,1,1,73,"19th Century"
14189,9601,"Gyelse Zhenpen Taye Wozer",1800,1855,0,0,73,"19th Century"
14193,4676,"Jigme Trinle Wozer",1745,1821,0,0,73,"19th Century"
14224,8624,"Tubten Gyeltsen Wozer",1862,NULL,0,0,73,"19th Century"
14238,5024,"Ngawang Norbu",1866,1958,0,0,73,"19th Century"
14279,13142,"Tenpai Nyima",1838,1874,0,0,73,"19th Century"
14332,9622,"Khenpo Zhenga Zhenpen Chokyi Nangwa",1871,1927,0,0,73,"19th Century"
14384,5901,"Gendun Tsultrim",1744,1807,0,0,73,"19th Century"
14395,9594,"Kunga Pelden",1878,1944,0,0,73,"19th Century"
14404,13561,"Lhagyari Namgyel Wangchuk",NULL,1912,0,0,73,"19th Century"
14409,9305,"Tsarong Wangchuk Gyalpo",1866,1912,0,0,73,"19th Century"
14521,12741,"Nyiga Kunga Nyima",1846,1925,0,0,73,"19th Century"
14550,13124,"Jigme Kundrol Namgyel",1719,NULL,0,0,73,"19th Century"
14567,5044,"Tsering Norbu",NULL,NULL,0,0,73,"19th Century"
14592,8617,"Sonam Dorje",NULL,NULL,0,0,73,"19th Century"
14635,7881,"Jamyang Tenzin Gyatso",1854,1919,0,0,73,"19th Century"
14737,13519,"Nyigyel Pangdatsang",1865,1921,1,0,73,"19th Century"
14744,12553,"Dampa Rinpoche Ngawang Lodro Zhenpen Nyingpo",1876,1952,0,0,73,"19th Century"
14780,5338,"Ngawang Tendar",1759,NULL,0,0,73,"19th Century"
14781,4282,"Lobzang Gyeltsen",1840,NULL,0,0,73,"19th Century"
14813,13659,"Tokden Orgyen Tenzin",1888,1961,0,0,73,"19th Century"
14835,13692,"Konchok Peldron",1850,1930,1,1,73,"19th Century"
14840,13653,"Jamyang Chokyi Wangpo",1894,1909,0,0,73,"19th Century"
14845,13688,"Khamtrul Sherab Mebar",1752,1815,0,0,73,"19th Century"
14846,13677,"Ngawang Nyima",1872,1951,0,0,73,"19th Century"
14879,4280,"Lobzang Tsultrim Pelden",1839,1900,0,0,73,"19th Century"
14897,4000,"Pema Vajra Jampel Tenpai Ngodrub",1876,1935,0,0,73,"19th Century"
14958,13699,"Ngawang Jampel Rinchen",NULL,1918,0,0,73,"19th Century"
14961,13700,"Dorje Sengge",1877,1919,0,0,73,"19th Century"
15063,4206,"Ngawang Norbu",NULL,1880,0,0,73,"19th Century"
15071,9301,"Shatra Peljor Dorje",NULL,1919,0,0,73,"19th Century"
15083,12500,"Dezhung Chopel Jamyang Kunga Namgyel",1880,1950,1,1,73,"19th Century"
15117,5897,"Amdo Geshe Jampel Rolpai Lodro",1888,1936,0,0,73,"19th Century"
15177,2418,"Ngawang Lobzang",1880,1957,0,0,73,"19th Century"
15182,2758,"Kelzang Tubten Wangchuk",1856,1916,0,0,73,"19th Century"
15191,13720,"Khangsar Yangchen Drolma",1854,1935,0,0,73,"19th Century"
15254,12403,"Tsultrim Nyima",1796,1872,0,0,73,"19th Century"
15260,7525,"Lobzang Tsondru",NULL,NULL,0,0,73,"19th Century"
15282,11790,"Surkhang Wangchen Tseten",1891,1953,0,0,73,"19th Century"
15295,5306,"Doring Tenzin Peljor",1760,NULL,0,0,73,"19th Century"
15304,8610,"Jikdrel Chokyi Langpo",NULL,NULL,0,0,73,"19th Century"
15308,8892,"Karma Gyurme Ngedon Tendzin",1794,1851,0,0,73,"19th Century"
15314,2639,"Karma Ngedon Tendzin Trinle Rabgye",1770,NULL,0,0,73,"19th Century"
15321,3730,"Kelzang Jamyang Gyatso",1799,1812,0,0,73,"19th Century"
15323,1901,"Kunga Chopak Tubten Nyima",1797,1848,0,0,73,"19th Century"
15335,10961,"Hortsun Tenzin Lodro Gyatso",1889,1975,0,0,73,"19th Century"
15351,4272,"Jigme Puntsok Jungne",1825,1860,1,1,73,"19th Century"
15357,2469,"Lobzang Chopel Gyatso",1898,1929,0,0,73,"19th Century"
15360,7171,"Lobzang Tashi Tenpai Gyeltsen",1880,1888,0,0,73,"19th Century"
15366,2393,"Lobzang Tsultrim Jigme Gyatso",1856,1920,0,1,73,"19th Century"
15377,2527,"Ngawang Chokdrub Tenpai Gyeltsen",1832,1872,0,0,73,"19th Century"
15383,6045,"Ngawang Jamyang Tashi",1739,1813,0,0,73,"19th Century"
15386,4380,"Ngawang Lobzang Tenpai Gyeltsen",1811,1848,0,0,73,"19th Century"
15396,6099,"Ngawang Tendzin Gyatso",1807,1848,0,0,73,"19th Century"
15405,10394,"Ngawang Tubten Kelzang Tenpai Dronme",1886,1918,0,0,73,"19th Century"
15406,6334,"Rinchen Tendzin Trinle Dorje",1828,NULL,0,0,73,"19th Century"
15410,6349,"Tenzin Rinchen",1760,NULL,1,0,73,"19th Century"
15415,10415,"Tenzin Trinle Wangchuk",1870,1913,1,1,73,"19th Century"
15417,6333,"Tsewang Sonam Tobgyel",NULL,1902,0,1,73,"19th Century"
15436,13122,"Jigme Drodon Dorje",1853,1883,0,0,73,"19th Century"
15447,13738,"Konchok Stanzin Damchos Gyurmed",NULL,1937,0,1,73,"19th Century"
15468,9343,"Dokhar Tsewang Norbu",NULL,1902,0,0,73,"19th Century"
15492,4302,"Ngawang Yeshe Tubten",NULL,NULL,0,0,73,"19th Century"
15494,11426,"Tubten Nyinje Gyeltsen",NULL,NULL,0,0,73,"19th Century"
15496,11488,"Pema Sheja",NULL,NULL,0,0,73,"19th Century"
15507,13747,"Chime Dorje",1884,1948,0,0,73,"19th Century"
15513,13749,"Tersey Tulku",1889,1956,0,0,73,"19th Century"
15541,13679,"Ga Lama Gendun Zangpo",1880,1939,0,0,73,"19th Century"
15562,2819,"Yeshe Tardo",1756,1829,0,0,73,"19th Century"
15570,13750,"Tashi Chime",NULL,NULL,0,0,73,"19th Century"
15576,12100,"Tsultrim Wangmo",NULL,NULL,0,0,73,"19th Century"
15583,11883,"Tamdrin Wangmo",1836,1896,0,0,73,"19th Century"
15603,13748,"Lama Sangngak",1885,1949,0,1,73,"19th Century"
15612,7297,"Damcho Tsomo",1850,1923,1,0,73,"19th Century"
15615,13187,"Tsewang Lhamo",NULL,1812,0,0,73,"19th Century"
15634,3822,"Tubten Chokyi Nyima",1883,1937,0,0,73,"19th Century"
15651,13787,"Sonam Sengge Wangchuk",1873,1928,0,0,73,"19th Century"
15660,13803,"Nun of the Cemeteries",NULL,NULL,0,0,73,"19th Century"
15700,12745,"Ngawang Lodro Nyingpo",NULL,1905,0,0,73,"19th Century"
15762,13797,"Tartse Zhabdrung Namkha Zangpo",NULL,NULL,0,0,73,"19th Century"
15774,13795,"Wara Zhabdrung Tenpai Nyima",1870,NULL,1,0,73,"19th Century"
15789,2945,"Sungrab Gyatso",1896,1982,0,0,73,"19th Century"
15802,13793,"Jampa Ngawang Kunga Chopel",1884,1951,0,0,73,"19th Century"
15808,13647,"Jamyang Kunzang Tenpai Gyeltsen",NULL,1929,0,1,73,"19th Century"
15814,13798,"Nyendrak Tarpa",NULL,NULL,0,0,73,"19th Century"
15820,12613,"Ngawang Lodro Rinchen",1892,1959,0,0,73,"19th Century"
15825,4310,"Jampa Kunga Tenzin",1884,1963,0,0,73,"19th Century"
15842,13812,"Pelling Ani Wangdzin",1870,1920,1,1,73,"19th Century"
15939,3785,"Ngawang Lobzang Jigme Tenpai Gyeltsen",1849,1900,0,0,73,"19th Century"
15941,13817,"Gonpo Wanggyel",1845,1915,0,0,73,"19th Century"
15971,9172,"Chonyi Wangmo",NULL,NULL,0,0,73,"19th Century"
16010,13823,"Khenpo Lobzang Puntsok",1880,1953,0,0,73,"19th Century"
16015,13825,"Ngawang Tashi Dechen Dorje",1884,1919,0,0,73,"19th Century"
16040,13686,"Samten Gyatso",NULL,1940,0,1,73,"19th Century"
16089,13841,"Karma Jangchub Gyelpo",1883,1940,0,0,73,"19th Century"
16118,9895,"Khenpo Ngawang Pelzang",1879,1941,0,0,73,"19th Century"
16151,9287,"Langdun Kunga Rinchen",NULL,1887,0,0,73,"19th Century"
16153,9355,"Pema Vajra",1807,1884,0,0,73,"19th Century"
16160,13166,"Ngawang Dogyu Yonten Rabgye",1853,1895,0,0,73,"19th Century"
16191,3307,"Tubten Gyatso",1876,1933,0,0,73,"19th Century"
16203,11158,"Jampa Rinchen Khyentse Wangpo",1869,1927,0,0,73,"19th Century"
16214,11428,"Yilhung Sonam Namgyel",1881,1952,0,0,73,"19th Century"
16235,5371,"Jangchub Chopel",1756,1838,0,0,73,"19th Century"
16243,8584,"Wosel Dorje Nyingpo",NULL,NULL,0,0,73,"19th Century"
16246,8861,"Gendun Tenzin Norbu",1873,1927,0,0,73,"19th Century"
16256,10203,"Ngawang Khyenrab Jampel Nyingpo",1868,1949,0,0,73,"19th Century"
16278,8580,"Choying Dorje",NULL,NULL,0,0,73,"19th Century"
16281,2118,"Kunzang Ngedon Wangpo",NULL,1816,0,0,73,"19th Century"
16284,8562,"Jigme Rigdzin Gonpo",NULL,1836,0,1,73,"19th Century"
16287,8630,"Pelden Dorje",NULL,NULL,0,0,73,"19th Century"
16290,13175,"Ngawang Trinle Pelzang",1745,1806,1,1,73,"19th Century"
16291,11258,"Jampel Dorje",NULL,NULL,0,0,73,"19th Century"
16294,8603,"Zhenpen Dorje",NULL,NULL,0,0,73,"19th Century"
16296,9055,"Drakpa Dondrub",NULL,NULL,0,0,73,"19th Century"
16298,9057,"Lobzang Jinpa",NULL,NULL,0,0,73,"19th Century"
16300,9058,"Jamyang Damcho",NULL,NULL,0,0,73,"19th Century"
16302,9059,"Tsultrim Dargye",NULL,NULL,0,0,73,"19th Century"
16304,10673,"Kunzang Tenpai Nyinje",NULL,NULL,0,0,73,"19th Century"
16306,11487,"Rigdzin Zangpo",NULL,NULL,0,0,73,"19th Century"
16308,10678,"Kunzang Jampa Sengge",NULL,NULL,0,0,73,"19th Century"
16310,8567,"Drodul Tobden Lingpa",NULL,NULL,0,0,73,"19th Century"
16313,13157,"Gyakob Tulku Kunzang",NULL,NULL,0,0,73,"19th Century"
16328,13612,"Kunzang Chokyi Drolma",NULL,NULL,0,0,73,"19th Century"
16330,3627,"Khaying Drolma",1823,1854,0,0,73,"19th Century"
16332,13794,"Sonam Drolma",NULL,NULL,0,0,73,"19th Century"
16393,13861,"Karma Ngawang Drakpa Chokdrub",1837,1912,0,0,73,"19th Century"
16544,9688,"Dudjom Lingpa",1835,1903,0,0,73,"19th Century"
16546,13617,"Khordong Terchen Nuden Dorje",1802,1864,0,0,73,"19th Century"
16554,13788,"Chime Dolkar",1885,1966,0,0,73,"19th Century"
16563,13850,"Khandro Bumo Trinle Peldron",1864,1949,0,0,73,"19th Century"
16585,13879,"Khordong Choktrul Gyurme Dorje",1887,1967,0,0,73,"19th Century"
16656,4425,"Patrul Rinpoche",1808,1887,0,0,73,"19th Century"
