TOL Source ID,Source,PLACE ID,Source Display,Pages,BDRC ID,VIAF ID,OCLC ID,url other,Source Lang Tag,Source Display Lang Tag
71,,1345,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 236.</p>",236,,,191754549,https://search.worldcat.org/en/title/57410229,,
71,,960,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 264.</p>",264,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,840,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 264.</p>",264,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1302,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 276.</p>",276,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,245,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 300.</p>",300,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,183,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 304.</p>",304,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,93,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 313.</p>",313,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,838,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 313.</p>",313,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,344,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 323.</p>",323,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1336,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 330.</p>",330,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,446,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 330.</p>",330,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,105,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 330.</p>",330,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,229,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 330.</p>",330,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1329,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 333.</p>",333,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,120,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 353.</p>",353,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1340,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 392.</p>",392,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,720,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 483.</p>",483,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1449,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 493.</p>",493,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,445,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 583.</p>",583,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1415,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 639.</p>",639,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,812,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 684.</p>",684,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,806,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 694.</p>",694,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,290,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 714.</p>",714,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,243,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 765.</p>",765,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1172,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 772.</p>",772,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,920,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 799.</p>",799,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1038,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 813.</p>",813,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,722,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 99.</p>",99,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,905,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 108-118.</p>",108-118,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,908,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 131-132.</p>",131-132,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,893,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 132-133.</p>",132-133,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,907,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 136-137.</p>",136-137,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,80,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 175-176.</p>",175-176,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,327,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 176-177.</p>",176-177,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,11,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 197-198.</p>",197-198,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1085,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 269-272.</p>",269-272,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1120,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 279-280.</p>",279-280,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,839,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 303-304.</p>",303-304,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,102,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 308-311.</p>",308-311,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,35,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 327-330.</p>",327-330,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,62,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 330-333.</p>",330-333,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1222,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 424-425.</p>",424-425,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,352,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 436-441.</p>",436-441,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,218,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 470-474.</p>",470-474,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,682,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 520, 538.</p>","520, 538",,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,13,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 596-597.</p>",596-597,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,924,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 691-693.</p>",691-693,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,373,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 699-700.</p>",699-700,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,358,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 711-712.</p>",711-712,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,567,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 764-765.</p>",764-765,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,206,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 775-777.</p>",775-777,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,465,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 802-803.</p>",802-803,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,877,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 84-98.</p>",84-98,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,92,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint,, p. 186.</p>",186,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,657,"<p>
Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint,&nbsp;p. 330.</p>",330,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1608,"<p>
Gyurme Dorje. 2009. Footprints Guide to Tibet. Bath: Footprints, p. 642.</p>",642,,,191754549,,,
71,,1763,"<p>
Gyurme Dorje. 2009. Footprints Tibet Handbook. Bath: Footprints.</p>",,,,191754549,,,
71,,1761,"<p>
Gyurme Dorje. 2009. Tibet Handbook, 4th Edition. Bath: Footprints</p>",,,,191754549,,,
71,,342,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 131.</p>",131,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1303,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 189.</p>",189,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1258,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 285.</p>",285,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,275,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 304.</p>",304,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1143,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 323.</p>",323,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1089,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 448.</p>",448,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,85,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p.189.</p>",89,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,38,"<p>
Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, pp. 127-132.</p>",127-132,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1465,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Footprint Guide to Tibet</em>. Bath: Footprint, pp. 216-217.</p>",216-217,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,899,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 103-104.</p>",103-104,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,199,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 174.</p>",174,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1236,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 187.</p>",187,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,253,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 248.</p>",248,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,270,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 338.</p>",338,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1393,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 493.</p>",493,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,807,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 616.</p>",616,,,191754549,http://www.worldcat.org/oclc/818982391,,
71,,941,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 727.</p>",727,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1178,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 808-809.</p>",808-809,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,603,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 342-346.</p>",342-346,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,813,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 492-493.</p>",492-493,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,700,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 567-568.</p>",567-568,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,533,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 695-696.</p>
<p>
&nbsp;</p>",695-696,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1221,"<p>
Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint,&nbsp;p. 266.</p>",266,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,355,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, p. 131.</p>",131,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,485,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, p. 222.</p>",222,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1124,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, p. 384.</p>",384,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,443,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, pp. 119.</p>",119,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,862,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, pp. 169-170.</p>",169-170,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,128,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, pp. 174-175.</p>",174-175,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1373,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, pp. 201-202.</p>",201-202,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,32,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, pp. 332-333.</p>",332-333,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1084,"<p>
Gyurme Dorje. 2009.<em> Tibet Handbook</em>. Bath: Footprint, pp. 413-423.</p>",413-423,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1535,"<p>
Gyurme Dorje. 2009.<em>&nbsp;Tibet Handbook, </em>fourth edition. Bath: Footprints, p. 630.</p>",630,,,191754549,,,
71,,197,"<p>
Gyurme Dorje. 2009.<em>&nbsp;Tibet Handbook</em>. Bath: Footprint, p. 301.</p>",301,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,101,"<p>
Gyurme Dorje. 2009.<em>&nbsp;Tibet Handbook</em>. Bath: Footprint, p. 316.</p>",316,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,159,"<p>
Gyurme Dorje. 2009.<em>&nbsp;Tibet Handbook</em>. Bath: Footprint, p. 573.</p>",573,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,466,"<p>Gyurme Dorje. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 265.</p>",265,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,814,"<p>Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, 586-587.</p>",586-587,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,842,"Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 132.",132,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,1152,"Gyurme Dorje. 2009. Tibet Handbook. Bath: Footprint, p. 696.",696,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,280,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook.</em> Bath: Footprint, p. 588.</p>",588,,,191754549,,,
71,,178,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook.</em> Bath: Footprint, p. 611.</p>",611,,,191754549,,,
71,,1359,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 119-120.</p>",119-120,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,68,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 168.</p>",168,,,191754549,,,
71,,1348,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 215.</p>",215,,,191754549,,,
71,,346,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 699.</p>",699,,,191754549,,,
71,,831,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 702.</p>",702,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,942,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 727.</p>",727,,,191754549,http://www.worldcat.org/oclc/1101318276,,
71,,1402,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 159, 164, 166.</p>","159, 164, 166",,,191754549,,,
71,,1142,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 673-677.</p>",673-677,,,191754549,,,
71,,1428,"<p>
Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 721-722.</p>",721-722,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,553,"<p>
Dorje, Gyurme. 2009. Tibet Handbook. Bath: Footprint, pp. 249-251.</p>",249-251,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,244,"<p>
Dorje, Gyurme. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, p. 300.</p>",300,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,829,"<p>
Dorje, Gyurme. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 263-264.</p>",263-264,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,39,"<p>
Dorje, Gyurme. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 322-327.</p>",322-327,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,535,"<p>
Dorje, Gyurme. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 501.</p>",501,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,40,"<p>
Dorje, Gyurme. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 691-693.</p>",691-693,,,191754549,http://www.worldcat.org/oclc/191754549,,
71,,527,"<p> Dorje, Gyurme. 2009. <em>Footprint Tibet Handbook</em>, 4th Edition. Bath, UK: Footprint Handbooks Ltd, p. 773-4.</p>",773-774,,,191754549,,,
71,,374,"<p> Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, p. 727.</p>",727,,,191754549,,,
71,,926,"<p> Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 691-693.</p>",,,,191754549,,,
71,,927,"<p> Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 691-693.</p>",691-693,,,191754549,,,
71,,925,"<p> Dorje, Gyurme. 2009. <em>Tibet Handbook</em>. Bath: Footprint, pp. 691-693.</p>",691-693,,,191754549,,,
71,,1245,"<p> Dorje, Gyurme. 2009.&nbsp;<i>Tibet Handbook</i>. Bath: Footprint, pp. 582-585.</p>",582-585,,,191754549,,,
71,,398,"<p>Gyurme Dorje. 2009.&nbsp;<em>Tibet Handbook</em>. Bath: Footprint, pp. 717-718.</p>",717-718,,,,http://www.worldcat.org/oclc/191754549,,
71,,1024,"<p>Dorje, Gyurme. 2009.&nbsp;Tibet Handbook. Bath: Footprint, pp. 691-693.</p>",691-693,,,,,,
72,,536,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications, p. 207.</p>",207,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,535,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist architecture from the 7th to the 21st centuries</em>. Chicago: Serindia Publications, p. 207.</p>",207,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,722,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist architecture from the 7th to the 21st centuries</em>. Chicago: Serindia Publications, pp. 103-123.&nbsp;</p>",103-123,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,880,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist architecture from the 7th to the 21st centuries</em>. Chicago: Serindia Publications, pp. 125-140.</p>",125-140,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,900,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications, pp. 223-239.</p>",223-239,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,724,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications, pp. 241-257.</p>",241-257,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,894,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications, pp. 90-100.</p>",90-100,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,875,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications.</p>",,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,913,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications.</p>",,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,898,"<p>
Alexander, André. 2005. <em>The Temples of Lhasa: Tibetan Buddhist Architecture from the 7th to the 21st Centuries</em>. Chicago: Serindia Publications.</p>",,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,912,"<p>
Alexander, André. 2005.&nbsp;<em>The Temples of Lhasa: Tibetan Buddhist architecture from the 7th to the 21st centuries</em>. Chicago: Serindia Publications, pp. 143-149.</p>",143-149,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,874,"<p>
Alexander, André. 2005.&nbsp;<em>The Temples of Lhasa: Tibetan Buddhist architecture from the 7th to the 21st centuries</em>. Chicago: Serindia Publications, pp. 259-269.</p>",259-269,,,57434182,http://www.worldcat.org/oclc/57434182,,
72,,899,"<p>
Alexander, André. 2005.&nbsp;<em>The Temples of Lhasa: Tibetan Buddhist architecture from the 7th to the 21st centuries</em>. Chicago: Serindia Publications, pp. 68-68, 78-89.</p>","68-68, 78-89",,,57434182,http://www.worldcat.org/oclc/57434182,,
